id,behavioral_income
FT47792D,16101.791492403356
LOA-8NJRT9PR,28682.797722894175
LOA-L9RXQKFQ,22283.147534138774
LOA-19HYHYQD,33191.93399080848
E3D92TMI,26736.038474313238
LOA-FD6QLXDU,22696.50708895073
LOA-F5BRQQTJ,37523.395499355225
6G92U71T,40590.825736955856
QL6YAMCM,28034.739230924646
IRHLDNTK,17975.289476781785
LOA-9Z1QZ1HZ,27596.394786469922
MR53P6UG,25225.41564765964
LOA-YRN2Z2DR,19309.768156790182
LOA-AZZBAFF5,37475.33266715941
LOA-YJ5FEHB4,67054.17977402739
MUS6ARZS,58338.92807142529
LOA-HCTV2Q5M,25561.33760401909
TYLL3X8T,20067.593520623992
LOA-YF8ATCZD,42378.92519746065
LOA-5MRZURE6,34317.812816221776
LOA-ZVVARBLV,18805.490887088316
XS1CHABK,17585.461658063876
LOA-9ZEGCCCR,16969.837499218684
LOA-QRPY7XNQ,19556.00898073406
LOA-VL72U24N,25471.09054774769
8PG7ZBYN,42083.371399225085
LOA-QAT4E59K,28347.2977232205
LOA-X4XCQTKU,54022.87604274955
LOA-KPBUN4GN,21646.58772227369
LOA-RF1QZQ2P,48928.789451309545
JFQCFEN3,19998.71642557848
LOA-ZU1ERXPV,38829.7148773251
LOA-PQDU4JT6,26524.083163006075
LOA-LKGGB4FH,28228.475586801564
LOA-VVKDMSCR,20663.019279666194
LOA-LXJXX1KJ,29752.35531053333
LOA-LXJXX1KJ,29752.35531053333
A5TDXSJM,63295.43203530188
LOA-K1R12KB8,39363.32057533061
P58BTN9R,27008.725106963062
LOA-E4G69CGM,28094.643301181593
LOA-VX3BBK87,22323.6098310218
LOA-S4E9PKHC,29503.250285085873
LOA-R3GJMHY7,18763.60481287834
LOA-B31HTNTP,43395.25455753193
LC5UI37Z,25413.377460949887
LOA-82G3CT1H,21248.45085824028
MZG931XK,39909.46873437596
LOA-8ER47P73,20694.17979551233
LOA-FBV4M4Q6,38197.27204906259
VNIT13YH,38636.64343687723
LOA-8ESKJ244,42003.014380150904
LOA-HS4CUVCE,23788.531181885068
GHSI5Y8M,19658.642347679444
HMMHZEM4,48951.442047878874
LOA-ZYN8KUGQ,23491.483786212666
LOA-V7KL2B59,20290.501119274675
LOA-MYLJGTQZ,37489.0599374549
LOA-1ULQHYTT,21159.80437630391
LOA-Y2C3CP7Y,21969.070890242947
LOA-BAA2JNSR,18660.501804842395
LOA-B5ZX9BKX,43056.71826753928
LOA-A84EBDRM,24640.99109292012
LOA-8P3GBZ3B,20598.71717782246
LOA-9AHNJHF1,51115.87331868205
QEML9TFP,26704.336698442152
QEML9TFP,26704.336698442152
A8TI8Q9I,43329.65258821615
LOA-PHJ7V55Z,75807.18398022666
LOA-QJG9D7T7,17136.22990267182
LOA-TLSH5YPA,28538.647449375327
LOA-KZ6T9AJ4,99318.09706229628
TZY3SDA3,24746.05094115679
LOA-JFYDV99Z,22874.605396484912
LOA-ZA31QD7H,18908.908639833964
LOA-5KXBB7GL,22068.556589785574
U9LCE5TE,22683.38986108679
MFQZVJZR,21380.75477787614
LOA-LZ9GC32X,33869.25427051577
Z345V2Y1,37684.60239785859
IIZK22SD,19276.424947155007
S3Q3TZJI,26425.68903304926
LOA-PTD8CV7U,16478.107780355556
LOA-P67LTKB9,28347.2977232205
LOA-ZF1CXYH6,18341.03795302628
LOA-GQ8Q416B,18689.666351227723
LOA-K5737ARG,23078.55007778586
LOA-K5737ARG,23078.55007778586
LOA-PVHKGAMG,44982.05046476794
7J6F5ZIP,19061.958794529295
7J6F5ZIP,19061.958794529295
LOA-QLLLZ323,22014.457383425142
LOA-95TS6VKJ,62808.078765046346
LOA-N7M1S2YB,38092.148409494024
LOA-AAZ96C4G,38223.9226404376
LOA-CY9H9HP4,20217.521246901673
LOA-APYNK7KN,30356.315319156267
LOA-NQRTYPE4,23350.86670608874
LOA-M93MT6AJ,26689.921818559786
LOA-AY84811D,35775.5640757854
LOA-HNMP16ML,39276.323478610124
LOA-GJZTY42X,79473.09139020316
LOA-RMMF99AP,20212.11895053419
LOA-Q3KT5E8P,22373.042612838155
LOA-6C7EUHU2,22300.2924636379
BRA1F7CT,103757.55043496704
LOA-3S8A6TMU,39458.700277280404
LOA-64YZBXF7,57884.03084232969
5B1YAT4J,30972.02987421838
LOA-AK6SLDZC,25115.95190826947
LOA-D9H64479,27870.419375848564
LOA-D136CJEA,33777.76533971065
LOA-LGFSCHGA,53662.499630357095
6GJS69VH,25074.72092316963
LOA-AUHH9UTT,18307.779248593983
LOA-YBSZGZMY,48629.1415085167
LOA-LQ1FB9AU,51783.06669671393
LOA-ADTQGV6S,58305.01838800404
LOA-51YGQXA1,21517.176383654874
LOA-51HD3MGU,21076.81057524092
LOA-51HD3MGU,21076.81057524092
LOA-51HD3MGU,21076.81057524092
LOA-U34ZMNKE,21884.647409433248
LOA-18S6R1T3,34026.28105218588
LOA-8JZXCL8A,28839.29715906784
LOA-TJC1FNZM,17433.15523287184
LOA-PJY7N75L,22229.071648882
LOA-SL3J9FN8,22002.25601178324
LOA-YZK2BJ7U,33072.908722185486
LOA-D3K15APD,18218.023355260924
LOA-5SY1JYLK,48394.82121580008
LOA-CHFSVF5L,20249.490118795013
LOA-M2ZA3MC3,20332.907443832883
LOA-UPQ6HN8M,76172.94368033344
LOA-G2RCALGC,18813.934676302306
LOA-5RA51GQD,28347.2977232205
LOA-JDDXHP2C,17632.01954335246
LOA-GH5TD56T,28509.01717822301
LOA-PLL4MPP6,28347.2977232205
LOA-PLL4MPP6,28347.2977232205
LOA-6SM9PJEV,18412.19719772538
LOA-3JPD3SEL,24953.21600649969
LOA-DGTLX4U5,19029.095942586013
LOA-UUNCPKLF,21250.872742359177
LOA-4P6ZPATA,22738.988078459424
LOA-ZX4S4SPT,40650.27809038344
LOA-SQYSKHQQ,21486.424125192592
LOA-G1BLM7CV,20725.315500263954
LOA-J1K2UZNG,24105.519261257716
LOA-495VCS9V,57638.59870678313
LOA-PN4DLB3T,18639.543954194807
LOA-QUBZEK13,21879.557102109993
3SZRM454,21861.63201146312
6Y396LLQ,33725.81461484025
LOA-BGURSYMY,33767.747350889884
LOA-68E6QNXE,89080.99844146598
LOA-DBYAVVK1,20715.24644337455
LOA-NEJ4RU3F,36124.55547046361
LOA-U9FASE4U,26983.05497303084
LOA-F4DK84EB,83290.82649485274
LOA-TJD26HVB,26886.655489729572
LOA-K461XPR1,35921.345513035594
LOA-AGKG5MGE,25197.03474763252
LOA-AP75MQT5,57662.78949363997
LOA-KCCF2Y94,27134.976436104804
KT5MNRA7,46649.11608862059
LOA-2AZ7LJTK,18583.423517114526
LOA-EKRV7TAG,28347.2977232205
LOA-QH43R432,40109.16897901573
LOA-HFSG3GXB,27823.551084333503
LOA-UDGSV49Z,21823.660110540906
LOA-1NBPELFH,20753.745319139132
LOA-91PNDP1Q,37608.81774926974
LOA-V36R72SS,24434.48949131358
LOA-TM7C4XDE,27072.16148788787
LOA-BMAYN97B,25318.82418398994
LOA-LJ3F9C4M,26691.70417199669
LOA-LJ3F9C4M,26691.70417199669
LOA-ZQPGX13P,71036.82507136787
LOA-ZQPGX13P,71036.82507136787
8DBDUGSP,24287.986296335566
LOA-C5H8NRQR,23996.88820157741
LOA-9JR76KV3,192867.13005678199
LOA-HDQXV9FU,16452.125866425777
LOA-R56PDESU,15349.151920377286
LOA-3L5DZ6VP,49108.08167511285
LOA-R1PLTNEH,28347.2977232205
LOA-UCM7U74L,16269.66043872264
LOA-YHA4NM6R,27414.78295926074
LOA-RJJMSLYG,170763.10590905912
LOA-GBHPQEK8,20619.494259826024
LOA-9TZ4ACYG,22382.14595659979
LOA-ENJG3ZA1,68964.95030343778
LOA-9T1LF384,22327.8553635093
LOA-M4DXBPEL,28347.2977232205
LOA-M7MQANSV,28347.2977232205
LOA-M7MQANSV,28347.2977232205
LOA-MAAUJ7AA,95604.38924391172
LOA-U6XNXQ3X,27785.552508656852
LOA-3TD9ZHDV,45011.963474681026
LOA-78DRRLNC,18553.311662809152
LOA-VCD71TYD,37287.089812029524
LOA-RQP65PHB,18966.203808059483
LOA-KV4SLU4R,131777.55388248534
LOA-3U2SU8K7,20633.906550118885
LOA-Y6RPNEPY,63953.92406339268
LOA-ADTJQ1CX,16284.278293927755
LOA-ADTJQ1CX,16284.278293927755
LOA-E6R3FDFQ,22575.224773105117
2VESB92A,42802.36554800075
LOA-RSEB8KFR,19932.80661660868
LOA-9QHSTUBV,58692.04018143723
LOA-BGEA3BPX,27056.301047840057
LOA-PC1676RC,32835.58004050639
LOA-PYPLCB47,28347.2977232205
LOA-SCRZHJKD,20456.575313903675
LOA-AEFBLR11,24211.266552521425
LOA-145HZFGX,17128.651131843704
LOA-T6TRY92P,25577.453242588166
LOA-YK8NP2XL,18298.689774627077
LOA-FRRUJC6U,23690.67440459344
LOA-GSA1ABZ6,54861.55596872282
LOA-QUMXGATT,28347.2977232205
63TINUFF,23942.380646441987
LOA-J67NP51A,20950.44260517396
LOA-J8325ZGK,26489.682402553557
LOA-DS5PL7ZG,37886.06730252437
LOA-U7LLUMRR,19995.750116139858
LOA-ABYMVJZ5,21596.593906189973
LOA-VP9FCR4R,21552.872061431368
LOA-94D4PFJS,19797.785331005
LOA-5BZR3GYG,34115.77827463401
LOA-HFDC2RB6,169750.7631019821
LOA-3CDDCTG7,25825.724079838154
LOA-D7NJEM5X,89257.78138235802
LOA-3FCQ6L9H,21491.445748184204
LOA-XF6T1F5D,33823.167747581
LOA-E9Q76BUX,20820.41745444419
LOA-YU8T7NZD,36460.88704054453
LOA-TJDD3F8D,21236.782792132126
LOA-YPSHJ5SR,29869.201632204647
LOA-RX4QBYXS,24184.983214360596
LOA-SHXJ2N3L,20894.8627573396
LOA-SHXJ2N3L,20894.8627573396
LOA-1CTXS3PG,21416.539791497093
LOA-AYTPEMU7,82665.0861905138
LOA-BZ773TUC,23763.117663836885
LOA-R4NCVNLN,28347.2977232205
LOA-LS26SDHF,20164.786327979346
LOA-UJVU9TSU,29791.790693592684
LOA-8QTUE45K,40900.42394932483
LOA-YS19HGZX,23221.6718032771
LOA-GT1J9RVE,27112.86001112395
LOA-DHU1KPAN,81409.323166227
KE3Z82V1,136619.8503644867
LOA-LT7NGGCV,19391.287099385383
LOA-QZVHS71F,18667.197419839504
LOA-QV21GBNT,16518.24373706544
LOA-Z1JDTPVX,59142.35235872306
PI9T97UQ,16107.458423955495
LOA-NQX591R4,119479.54819671079
LOA-PBU119V5,19983.373357941604
HICV3SBB,32796.42649632528
LOA-UBALFDYS,22716.67856959856
LOA-MRGESSCM,51139.443545495604
LOA-H5VCFJBM,42752.87915601936
LOA-7KXK964T,47303.699855259016
LOA-QNE63GZY,35126.79404259001
VS3M7T6U,32998.02804021082
LOA-MRUXB2VQ,23531.51840193889
LOA-PSMT7ZNR,24750.97678162072
7XPYL2QA,41648.897855038085
ZQQQVQTG,28164.527009881807
LOA-E368KPZ3,18435.465379110436
LOA-KCSATG57,24035.463630731607
BGH1Z1LA,23051.805212047624
LOA-UR9FDA89,28347.2977232205
YIMPSBQT,23294.06322675847
JT1F8799,26570.659082192942
LOA-U9KFSQYV,46179.937121075054
LOA-AUU8YHZ6,39086.379961367165
8M7EQBVI,19739.683406960245
LOA-EAD6APV6,21032.578876538737
VECR8279,63785.650409623726
LOA-FCL6Y91U,19526.3212350827
LOA-UCM9NSMY,31823.023686870838
LOA-2MDFS7JH,17104.27581639533
LOA-2KY48ALB,25236.093557943102
LOA-JZ9RNA8U,22159.02775853149
LOA-3B65BXBF,28347.2977232205
LOA-2LLMBVE4,21690.883740969315
LOA-RRZKC7X7,20792.37159150714
5FQRP3TK,56895.12926526398
LOA-CVQ976K6,35641.89223576142
44Z2VL8J,17140.740625696024
LOA-GELPCFTD,22523.885433059215
LOA-N95NYZGT,26417.486422245365
LOA-JAR3SK3P,28087.287258647444
LOA-Z62JB4LS,55843.61473425248
UJ11H3CI,132553.66005125365
HGB9INXP,86797.36769854219
LOA-51RNL6J8,43005.132312118636
PCTFJC8I,29733.00155598638
LOA-DERYH77M,25219.075647010588
GAC82DEA,34389.980727165945
LOA-KGFCDQUY,20711.170441456048
LOA-HAGSNSAY,22970.500453889057
LOA-31YZ5HQQ,79130.34724692054
LOA-C2QE4BJA,28347.2977232205
LOA-A5GYQ7J7,25372.343597045146
MACV8ZLJ,72977.94383420881
LOA-NBJBVLXD,42533.723208056
AJI6JYIT,25175.23750597503
9BFK3LD3,26122.218449824424
VZC49HFZ,23646.1520548247
CIDZ2CND,19040.633394970555
LOA-4QQDDVCM,22756.45581515536
LOA-4R6KLCPP,44806.5190716765
LOA-MYB5PM8V,18607.16890984649
LOA-S3CUV8DQ,26351.93051309317
LOA-A6PL19RP,57754.76274432236
LOA-LKLT4D1D,21110.916113926178
LOA-SH27LJCQ,16689.947835743238
LOA-2SMHSJEJ,123049.80355722006
LOA-HFSFSREG,28733.336943603306
LOA-N69TC9RX,31051.703459606884
LOA-YDYAXZES,54252.84523731959
LOA-KHXC4422,21775.57143772584
LOA-VZ3XSE9V,21004.408047320776
LOA-331H1GTN,17966.79876457504
LOA-AMFVUC9S,19650.541168276675
LOA-Q4Q7RDVE,33505.744572594485
UIIGBBFR,19648.791415948435
BZJH5QAN,50658.92897280123
LOA-Y6677DPF,43448.72655900716
LOA-9UAJ7TTS,33332.353586290184
LOA-RQSZCGGN,24319.839973503953
LOA-46D7FJ7U,18234.63352108135
LOA-41ZUE1AF,42051.797967998384
LOA-GUMGNAX3,19514.220747100448
LOA-HSVGN1Y1,63582.62318962796
LOA-9FTDXBVG,25340.73098044571
LOA-6ZLZSZ5M,27013.071358649067
LOA-9U79T5S6,28347.2977232205
NR5YVKKJ,21677.50507356644
LOA-2BTFJXRA,17916.845792693206
LOA-DUK7NRRY,24402.956100082763
X52BQM8K,16499.29653665817
LOA-KNNBXMPE,18806.075772620796
LOA-TK5FASHQ,60458.563941814675
SQ1CF2Q8,27329.06343448443
LOA-MEF5RXG1,20956.225752801834
LOA-A9L6SER6,20189.943013599917
LOA-ZCPMCLXU,24658.69044040138
LOA-7M11V8Y9,24933.61868918312
LOA-4QRRKZ6Y,22826.75263840201
LOA-CNQDQDRY,46249.557671491144
LOA-G1FQY581,51990.03455483225
LOA-EZU7TCE2,23428.453388569313
LOA-JS7663JU,28347.2977232205
LOA-Z31QR59N,24325.949936031528
LOA-47V3S1ZN,17350.967404970048
LOA-K7CULDH8,27959.161394182134
LOA-R7JHQ8RK,20643.231343718046
LOA-XYLUEUJQ,31550.724718408517
LOA-LJCRVHMS,24781.567509667137
LOA-4DV2J774,31479.347487359555
LOA-YVJHQ2XV,41409.52958244038
LOA-U3PB3GJG,18122.21716065727
LOA-BQHCM8YR,17889.318124043188
LOA-PGSQ7SA1,21356.99821344811
LOA-EP15QL1E,17844.13585746701
LOA-MED83KVM,21291.912395369982
DD1RQC1S,46021.29990788437
XEC4DBZ2,23979.719081554776
LOA-Z2N3H6GQ,25942.348841322597
LOA-VKXKBFN7,27837.507146999695
RETN6L5Y,38759.05511711187
LOA-J1BAT76E,20149.24082020537
LOA-539NCN5E,28118.068920508853
LOA-6R73R5Z8,19099.126944573498
LOA-FHR97LCF,51465.565680456384
LOA-9J1PC7L8,18667.11799212031
LOA-DLQBYQ4L,20766.550614807722
LOA-HTNDUS4S,28347.2977232205
LOA-9L6KTCBB,22088.539181825265
LOA-1Y8123PP,18258.76601165533
LOA-L9RXJ4ZZ,35128.24786593575
LOA-8E6513TC,23432.077942389787
LOA-LLDKCGDU,21751.228513573085
LOA-9P8FC1DA,15696.253651834684
LOA-NMVQ9PPG,36420.163352795884
LOA-AGHJ4Z58,28347.2977232205
LOA-3CQNCEXV,23741.34151488242
LOA-LRULR5V9,26488.669159893176
LOA-ZZX8LPGY,18828.230942816546
LOA-ZZX8LPGY,18828.230942816546
LOA-116JKGD1,28347.2977232205
LOA-HX3GHKTM,23706.109564997365
LOA-HX3GHKTM,23706.109564997365
LOA-DFDYRQLC,27921.655522936457
LOA-HJZFFQEA,52886.18747323785
LOA-HJZFFQEA,52886.18747323785
LOA-AAA6YCEF,42851.872632212915
LOA-ULEHBG7Y,54354.576725925624
LOA-PTU54VXR,31670.12691039006
LOA-PMT8RBJK,22352.28882999066
LOA-NRN7V7SC,23250.286388544733
LOA-XRD9UYV2,22024.260687531565
LOA-B7ZYLC48,23206.26000568629
LOA-JAFGKDRE,19511.25479202675
LOA-U4MP649K,21309.346476385123
LOA-8HXBLTSX,18303.54926410318
LOA-8HXBLTSX,18303.54926410318
LOA-XU9RUPXT,22099.171362252564
LOA-N2TUB17Z,20386.12370655923
LOA-XTMRKVYS,21770.406123739696
F8MJ1GH7,27322.967277570104
LOA-NE6VK21D,23960.19171342406
ENPGXX95,27493.02405061373
LOA-6ZLDQ3UG,27363.84292689752
LOA-FYNGHU6C,53778.49545558185
LOA-H3G6TDKG,58704.39899163049
LOA-L8SC4SND,145786.5255072727
LOA-6Y5N6UFK,28165.869598122277
LOA-6Y5N6UFK,28165.869598122277
LOA-BZ21ZJZJ,65018.36278278769
LOA-PP3HMU3J,88745.13402503426
LOA-D2T1D243,28347.2977232205
LOA-D2T1D243,28347.2977232205
LOA-K8883YPR,76033.24409968505
LOA-ELSYSQBG,23724.40516061334
LOA-JU4VXL6V,39602.5343620943
BKKKDH9N,25922.335975822727
LOA-1LQJ2QEE,34479.15984131107
LOA-Z289SH13,19103.850720270006
LOA-71GTNK85,52417.17611634723
LOA-H3ANSHPV,19148.91502435921
LOA-H3ANSHPV,19148.91502435921
LOA-9RQK7A2B,28347.2977232205
LOA-UMLRE356,25369.15492371573
434JKB37,24591.30434793578
LOA-3Z763VE7,33747.1893484411
LOA-RXARQDKH,50167.432673306335
LOA-QPJCPLZC,28347.2977232205
LOA-152HXMAN,31341.922323834762
1ZKGS4QX,24990.132632172135
LOA-E8U5K414,43464.8834981941
LOA-9FCS9MTK,21665.660866951803
LOA-6B14V9YS,48980.1252904942
LOA-2845PHF6,22082.69227854602
LOA-U6E939BA,17596.56465994336
LOA-U6E939BA,17596.56465994336
LOA-R8T4N8YC,40979.61537462925
LOA-7VPTQ7Q1,32176.378646321205
LOA-7VPTQ7Q1,32176.378646321205
LOA-CPAAQ1YR,32219.722006878128
LOA-CPAAQ1YR,32219.722006878128
LOA-T7EL84K3,43196.500859419226
LOA-4LE23A34,21003.534265967617
LOA-LGT9PHQ3,21384.78120460817
LOA-MX711128,22223.86403253749
LOA-829NE44Y,23155.43015820478
LOA-NVXJ6N4V,62107.599738650984
LOA-TJ68BNXM,14935.750858968704
LOA-D19JCJ5Q,35550.95456231916
LOA-HH83EE8S,27487.940989699462
LOA-ES13Z1AR,17538.69053851704
LOA-6VA6LAHT,20734.752728730084
LOA-4ZVN6D84,31735.910528054614
LOA-UBMD3DP1,28184.828577292854
LOA-ADMCVFLC,20551.43361520878
LOA-N72C6TC1,98384.03715673873
LOA-LZ3ZECZB,56868.72141488192
5XEERJT6,34001.763771028
LOA-ZH9R75BG,28385.24949565277
LOA-MZRQQ186,26996.563631152207
LOA-HDFME6Q7,87137.8385511324
LOA-2E4HRLME,49488.521273357714
LOA-VKU1TNL1,26799.42222893838
LOA-776BK2Z9,20398.31439402672
LOA-PSXZCNAD,36811.0707240788
LOA-4DFJ4PS4,28516.457356871895
LOA-78YEM6RX,20396.2024383758
LOA-74CZ8PA2,28347.2977232205
ZV4BJZB4,35440.51670899138
LOA-C4YFG8TE,47038.60425490474
LOA-5593CKS3,19458.114666044912
LOA-FXPJ6E2M,29639.24168150383
LOA-6SJV5E9X,32663.62961642687
LOA-N42FRPLC,27069.97444529562
LOA-3KLZV16T,26431.436172001468
LOA-4K5736GB,50278.72218327993
LOA-AUF4JSEN,30521.163103845665
LOA-SS5FXNZ3,65403.83365314809
LOA-LHHPEDFE,20271.217249521855
LOA-AHG6FFLT,21894.987350730997
LOA-NMN99U5L,23807.005234387776
LOA-2C5EHLSC,35438.910999006344
LOA-HQC1HXR3,24988.88727506291
LOA-BXFXAYNM,31692.009018938374
LOA-E3U5D837,21098.872920254238
LOA-PND16UFF,23994.636230628996
DJHXG6YI,29510.909332720574
LOA-9E9L44RS,22113.89550618523
N9GYAZ78,20725.89278068313
6VDDKFDU,27147.006890883556
LOA-9CTALZL4,28347.2977232205
LOA-88JUGAS3,72801.83066575359
9MMLIVM5,21790.70918836679
LOA-TD1E8VEG,20808.537918479837
RSP72PPA,12262.106601337544
CVTNPQQP,24948.75009568475
ALPVP228,28850.471566706048
LOA-YD414QUM,21977.051781148744
LOA-FYKLSUAC,26002.65729892608
LOA-J79S5KM7,35860.003460206586
LOA-6B1KA39P,28347.2977232205
LOA-TAZZJ8HV,42490.270539679375
LOA-M22VMEZ6,12239.553350386235
LOA-87V8HCMT,19980.18722818737
LOA-91QARP2L,74830.98760966187
LOA-KKHY37LV,30889.281980309155
LOA-NDD4KQB2,21769.639761131268
LOA-NLP1HDPH,26687.626577104606
LOA-YEYNV5FA,33398.00633669178
LOA-M51NZV57,64764.36436179618
LOA-5EE8UY36,28347.2977232205
LOA-K4F7QLAC,27010.31250634037
LOA-2S6T3M4D,26066.125175260087
LOA-TNZ2TVBM,24386.208145082586
LOA-8J5BPK3Z,25582.553135076592
LOA-C93454BC,29324.446688016054
LOA-JHRKUEGQ,33128.800129709474
LOA-QGEK78ER,27154.19851734735
EIJU6RIY,20909.573354645705
LOA-82HUJ9N5,21828.298872084368
LOA-Q3AH249K,48286.10267916501
LOA-DZPMZSGS,22608.58256258584
LOA-DZ39FH1X,32902.69486261989
LOA-6K6SFZ5C,18759.463333873107
LOA-8NX8RUKL,17031.99439866601
LOA-H1G5J4Y5,27498.15612945881
LOA-EFHP6LD7,18042.128291563607
LOA-Y7HYYPLF,19183.19795269293
LOA-GAFRB8VZ,21997.02680061179
LOA-1KXB62JR,46868.99070422745
LOA-8SJJXLTC,80383.45351880984
LOA-1R2TAU3P,54597.4369093979
LOA-HPF7H5GR,21625.33205395487
LOA-JAFL5AUF,67656.06534781972
LIEXT6YN,24962.54181225336
LOA-8F5VQE6Q,32204.173424845456
LOA-SNG8GKCH,27150.128129968285
LOA-SB8XNDYE,25726.105612586794
LOA-5K7YVRNM,19657.616226150505
LOA-LAGFUALC,39517.88189293439
LOA-8BFHLTL7,57412.583102736506
LOA-TZ74PUUE,18165.39324166977
LOA-8C5QCY2N,20666.293313508708
LOA-Y1K4G79E,24726.20862543294
LOA-E3BBVF8K,19555.77571063442
GUJ39GQP,21081.542641846936
K8KLFUCF,55976.29533599896
LOA-CA8D8C6D,34510.16110789566
XNQFJARI,24126.601699498446
LOA-QGSD8CJJ,40871.71118447164
CGTXNY3H,32621.118707150108
LOA-ZFE8VAC6,28347.2977232205
LOA-3XMSL4ZL,22120.98592577491
LOA-JZEB78N7,19094.402715418913
LOA-EUDT242E,51359.24365104238
LOA-UHCZD6GV,62990.993937551735
GYC49U14,24412.924929347362
LOA-A1PVXZXS,28347.2977232205
LOA-VZA9QNPP,28347.2977232205
LOA-HG4TK15N,32013.26247261191
LOA-UUUCDM1F,36536.72540079877
LOA-98FTVQT6,17693.211266195456
M78LS4JS,63599.1715711209
LOA-NA234MU5,87586.15052756153
LOA-BR1D5YEV,65873.81454522943
HLRZGQ4A,24536.073307122842
LOA-JFYX5YS1,24756.994677495255
LOA-JFYX5YS1,24756.994677495255
LOA-59HL51AK,22085.28066256863
LOA-JYUJRU1G,24510.127754084362
LOA-H2SHEV7V,26495.150210906504
LOA-SE9F42R1,30848.247086434472
LOA-N9EUA7EC,22477.915617623927
LOA-7MRPU2GT,18491.908623218616
LOA-BC1HAYF9,39980.43480860487
LOA-KQHLCAAV,22381.27949687032
LOA-CY4DHH3S,39837.475165538795
LOA-FGP6LXH6,17143.600035374613
LOA-N7XSQGNG,49949.06021609084
LOA-4QK9LJA6,25336.137987698665
LOA-BKZFZLAZ,24289.19270298148
LOA-421NUB7G,20448.406995507168
LOA-7NSH3M9N,22596.852589651156
29CLAHJN,51912.96847439924
LOA-BV4JB69A,47620.5302552947
LOA-T1DU8TM8,30534.607205187836
LOA-L53YRFLS,28361.790773943972
LOA-C65FZ63R,21317.58868214974
EABY2HE1,24995.078857698783
LOA-Z8BASUCF,26241.158038986556
LOA-Q828FZV1,27684.255325337417
ZDP49KNT,19754.36929229946
LOA-96X6H4CN,18129.676614711734
LOA-V92QJL9Y,20650.37081665141
LOA-KG5BLYZ4,22577.311570939215
LOA-3GBFYLCJ,22174.143178159393
LOA-VA1B4HKG,62624.47107916491
LOA-ZAJ8T5GG,23098.600736200566
LOA-L3EC7CZE,28347.2977232205
LOA-BMC6UUGA,17147.78077187623
LOA-85CHKSYA,24868.90494741033
LOA-B3CRE8RH,28347.2977232205
LOA-6QNXU25T,19485.52505181842
LOA-XQYUJ2K6,28347.2977232205
LOA-TQ9ZYM9D,57792.912246068976
LOA-EP9F8RZQ,18411.456724503743
LOA-EP9F8RZQ,18411.456724503743
LOA-P93G8517,43833.85501727266
LOA-D39U18GE,36353.71382562919
LOA-SGP3ERC3,21358.54732364245
LOA-678LMCF6,37679.676701046235
LOA-678LMCF6,37679.676701046235
LOA-YLABN21B,23773.011626777206
LOA-6LAD8PSR,26583.397595287188
LOA-LZBTQ85U,19423.7366355904
LOA-QLNGA1PV,18121.788218378933
LOA-YJ4FALJM,16874.911571858902
LOA-VHT7XX7L,45309.36821393705
LOA-NE7HMEUE,28347.2977232205
LOA-KRMU9GEE,66862.88124169805
LOA-UTPUU3CM,45936.324732077235
LOA-RVLEY4J7,22927.090061084044
LOA-KEUQTZJM,69337.87628005017
LOA-7BDBHEA3,20925.37780927201
5TUA2G3N,102070.84012770352
LOA-171GH71F,24926.278330974954
YRBI79X4,21285.460434399934
LOA-3HFDEMSH,28347.2977232205
LOA-3MXAKXRH,26945.857635297936
LOA-6166NEUC,25983.90697250444
LOA-YFM14L3B,57103.44848253424
DFU22X8V,20742.729807944826
81CEPP4I,24038.844149923516
LOA-3EPAVRSZ,157510.20692171756
LOA-XKFSADYC,33531.217777468
LOA-3QCX67RA,29338.88527431977
LOA-SRCDY55L,22740.86714500548
LOA-LZM41VV1,119428.69776801122
LOA-2QYGEQE2,24523.492140489237
LOA-JVL7DPU8,24217.648761479424
LOA-ZKZ78DX1,25315.088073819465
LOA-FJP22P7G,17225.033054939177
LOA-SLRAMR9Y,27913.45012645457
LOA-GT59SGGX,62221.949553516475
LOA-DYK2UL5G,20153.972883868468
LOA-JLSQJ68T,27311.229832954097
LOA-DV35J7PG,27398.016030162602
LOA-76UJ9LSQ,21643.528242539487
LOA-233YXRYR,31315.031979921798
LOA-TUBHNMZ1,21517.006660362054
LOA-ZH7XUEFX,28347.2977232205
LOA-CT6U93U2,32208.45412882702
LOA-E9XMKRFP,28347.2977232205
LOA-2532QLV5,17384.378416034608
LOA-ZSNV4KUT,28347.2977232205
LOA-XS4AKZKS,62607.34943181359
LOA-BR5NBP4T,20355.033793790295
LOA-3JRLB2EG,41848.14852907458
LOA-PGDB29YU,23787.805338692775
LOA-3F3UB9YH,54246.27706010047
LOA-1MSEVAQ2,22416.09560141753
LOA-9T3PTB8U,28347.2977232205
LOA-Y1SY3ALF,114372.47136722377
LOA-JYF33J1B,32196.131573737497
87BUV5AI,17741.416224151046
LOA-59U2TD17,19328.482284491663
LOA-59U2TD17,19328.482284491663
LOA-4B5TEHK4,18946.85209119302
LOA-5228B6M4,20321.553300781874
LOA-3GC1LUET,27542.77105362618
LOA-3GC1LUET,27542.77105362618
LOA-8USX4631,20793.80766495758
LOA-LCGZCTNV,27628.590994283622
LOA-NKHHZLG6,31798.31354289957
LOA-NKHHZLG6,31798.31354289957
LOA-B37PDJRJ,23740.304638106914
